"事务名称","应用名称","Apdex","响应时间中位数(ms)","响应时间 P75 (ms)","响应时间 P95 (ms)","响应时间 P99 (ms)","平均请求时间","吞吐率 (/s)","请求数","错误率(%)","错误次数","慢次数","异常次数","请求类型"
"URI/grcv5/dwr/call/plaincall/dwrContractSignInfoService.findContractExecutor.dwr","org.springframework.boot.loader.WarLauncher","0.98","187.7436017292302","193.11540259384526","273.6836814880371","3608.6283650398254","259.42","< 0.01","50","0.00","0","1","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrContractSignInfoService.findContractExecutor.dwr","fawuorg.springframework.boot.loader.WarLauncher","1.0","187.41772054036457","192.12658081054687","201.73828804388177","205.94765760877635","183.74","< 0.01","34","0.00","0","0","0","Web请求"
"SpringController/${url.rest.prefix.flowmobileapi.v1}/extra-task-process/communicate/reply (POST)","fawuorg.springframework.boot.loader.WarLauncher","1.0","187.0","187.0","187.0","187.0","187.00","< 0.01","1","0.00","0","0","6","Web请求"
"SpringController/serverapi/restapi/other/v1/iam/draftContract (POST)","fawuorg.springframework.boot.loader.WarLauncher","0.5","1822.0","1822.0","1822.0","1822.0","1822.00","< 0.01","1","0.00","0","0","5","Web请求"
"SpringController/serverapi/restapi/other/v1/download","org.springframework.boot.loader.WarLauncher","0.8928571428571429","181.644873046875","492.6306266784668","1510.024336454033","1570.0049285785644","383.14","< 0.01","14","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrKnowledgeService.getViewTotal.dwr","org.springframework.boot.loader.WarLauncher","1.0","18.0","18.0","18.0","18.0","18.50","< 0.01","2","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrContractSealService.findIsSealByContractId.dwr","fawuorg.springframework.boot.loader.WarLauncher","1.0","174.70335329041","185.055029935615","193.33636981037324","207.12383483350277","160.77","< 0.01","526","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrContractSealService.findIsSealByContractId.dwr","org.springframework.boot.loader.WarLauncher","1.0","174.10951483945578","184.6642722591837","193.10807742460872","200.64783694477458","160.85","< 0.01","1338","0.00","0","0","0","Web请求"
"URI/grcv5/wp/G_1_LegalKnowledge/G_1_LegalKnowledgeList13.htm","org.springframework.boot.loader.WarLauncher","1.0","174.0","174.0","174.0","174.0","174.00","< 0.01","1","0.00","0","0","0","Web请求"
"SpringController/${url.attachment}/${url.attachment.frmIndiDocs}","fawuorg.springframework.boot.loader.WarLauncher","0.375","1732.7008248690902","3103.5729480743407","16834.112196028233","49239.89376405776","3629.34","< 0.01","140","0.00","0","58","2460","Web请求"
"URI/grcv5/wp/contractPerf/G_1_paymentFeedback.htm","org.springframework.boot.loader.WarLauncher","1.0","173.45528157552084","186.68292236328125","214.80975341796875","230.96195068359376","170.86","< 0.01","50","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrHdWorkflowService.feedbackCommunication.dwr","org.springframework.boot.loader.WarLauncher","1.0","173.0","173.0","173.0","173.0","173.00","< 0.01","1","0.00","0","0","5","Web请求"
"SpringController/${url.workflow.create}","org.springframework.boot.loader.WarLauncher","0.9698275862068966","172.9951171875","244.40589230559593","372.2096954615554","3236.585415984471","248.73","< 0.01","116","0.00","0","3","116","Web请求"
"URI/grcv5/admin/home.jsp","fawuorg.springframework.boot.loader.WarLauncher","1.0","17.940234375","22.6388671875","25.795898366719484","25.959179814904928","18.64","< 0.01","11","0.00","0","0","10","Web请求"
"URI/grcv5/dwr/call/plaincall/hdCommunicationLogService.findCommunicationLogsByInstId.dwr","org.springframework.boot.loader.WarLauncher","1.0","17.414513221153847","23.4931640625","41.32656733319163","58.506065879017115","20.32","< 0.01","37","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrLasContractCloseService.saveOppoEvaluate.dwr","org.springframework.boot.loader.WarLauncher","1.0","17.0859375","25.62890625","45.28867146698758","46.657734701409936","24.25","< 0.01","4","0.00","0","0","0","Web请求"
"URI/grcv5/wp/lasContractArchiveM/G_1_connectBiddingNoSelector.htm","fawuorg.springframework.boot.loader.WarLauncher","1.0","17.0859375","21.04296875","24.208593561314046","24.841718900948763","18.00","< 0.01","4","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrContractTemplateService.updateTemplateCategoryRel.dwr","org.springframework.boot.loader.WarLauncher","1.0","17.0859375","30.814453125","34.962890377733856","35.792578322812915","26.50","< 0.01","2","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/roleService.assignUsers.dwr","org.springframework.boot.loader.WarLauncher","1.0","17.0859375","38.443359375","67.53300722432323","69.50660203304142","32.00","< 0.01","4","0.00","0","0","0","Web请求"
"SpringController/${url.rest.prefix.mobileapi.v1}/common-mobile/task-search-candidates (POST)","fawuorg.springframework.boot.loader.WarLauncher","1.0","17.0859375","46.2216796875","52.444335566600785","53.68886748421937","35.50","< 0.01","2","0.00","0","0","2","Web请求"
"URI/grcv5/user/home.jsp","fawuorg.springframework.boot.loader.WarLauncher","0.9812382739212008","17.032610603932582","23.542545384754334","529.5190372641466","589.9037555917403","83.89","< 0.01","533","0.00","0","0","415","Web请求"
"URI/grcv5/wp/G_1_YW/G_1_HELPLIST.htm","org.springframework.boot.loader.WarLauncher","1.0","17.0","17.0","17.0","17.0","17.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrProductWorkFlowServiceImpl.obsoleteWithData.dwr","fawuorg.springframework.boot.loader.WarLauncher","1.0","169.0","169.0","169.0","169.0","169.00","< 0.01","1","0.00","0","0","3","Web请求"
"SpringController/${url.rest.prefix.flowmobileapi.v1}/task-form-process/done-pages/{instId}","org.springframework.boot.loader.WarLauncher","0.32231404958677684","1689.9967331886292","2103.9433014392853","3321.7927095716886","4028.3835749568207","1779.96","< 0.01","121","10.74","13","36","122","Web请求"
"URI/grcv5/wp/contractInfo/G_1_ContractApproForm.htm","org.springframework.boot.loader.WarLauncher","1.0","165.28945059940733","180.43417589911098","192.54995530234842","201.0255024635366","148.69","< 0.01","442","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrWorkflowListService.getFormData.dwr","fawuorg.springframework.boot.loader.WarLauncher","0.9988038277511961","164.528860069183","179.79329010377447","192.0048350229949","194.44714400683898","144.41","< 0.01","418","0.00","0","0","0","Web请求"
"URI/grcv5/wp/contractPerf/G_1_paymentFeedback.htm","fawuorg.springframework.boot.loader.WarLauncher","1.0","164.0","178.0","189.19999933242798","191.44000053405762","172.75","< 0.01","16","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrWorkflowListService.getFormData.dwr","org.springframework.boot.loader.WarLauncher","1.0","163.37120533831805","179.0568080074771","191.60529089294982","194.1149889703354","143.19","< 0.01","1021","0.00","0","0","0","Web请求"
"URI/grcv5/wp/contractView/G_1_complianceApp.htm","org.springframework.boot.loader.WarLauncher","1.0","161.5485693423036","178.21090869331607","191.54077810917482","194.20675405729781","140.72","< 0.01","788","0.00","0","0","0","Web请求"
"URI/grcv5/wp/contractInfo/G_1_ContractApproForm.htm","fawuorg.springframework.boot.loader.WarLauncher","1.0","161.5","173.75","183.5499974797281","185.51000033603626","147.81","< 0.01","178","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrCockpitService.majorLitigation.dwr","org.springframework.boot.loader.WarLauncher","1.0","16.2515625","16.87734375","138.32389902998693","141.26478097459767","37.67","< 0.01","6","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/hdDwrTodoListService.findHdTodoList.dwr","org.springframework.boot.loader.WarLauncher","0.9831890812250332","16.247666396103895","31.492123010023583","197.50293476879597","887.9191744813666","57.90","0.03","6008","0.00","0","2","0","Web请求"
"URI/grcv5/wp/contractQuery/contractQueryList.htm","fawuorg.springframework.boot.loader.WarLauncher","1.0","16.23828125","17.4287109375","17.8857421875","17.977148350328207","15.20","< 0.01","5","0.00","0","0","0","Web请求"
"URI/grcv5/user/home.jsp","org.springframework.boot.loader.WarLauncher","0.9863494539781591","16.013537690839694","22.933803013392858","518.604102487823","557.3208573631158","89.30","< 0.01","1282","0.00","0","0","1100","Web请求"
"URI/grcv5/resources/PDF.js/web/cmaps/UniCNS-UCS2-H.bcmap","fawuorg.springframework.boot.loader.WarLauncher","1.0","16.0","16.0","16.0","16.0","16.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrCaseService.getIsMajorCases.dwr","org.springframework.boot.loader.WarLauncher","1.0","16.0","16.0","16.0","16.0","16.00","< 0.01","1","0.00","0","0","0","Web请求"
"SpringController/serverapi/cj/rest/dataCenter/collectContractArchive (POST)","org.springframework.boot.loader.WarLauncher","0.5","1584.5","1605.75","1622.75","1626.1499967575073","1594.40","< 0.01","5","0.00","0","0","15","Web请求"
"URI/grcv5/wp/contractView/G_1_complianceApp.htm","fawuorg.springframework.boot.loader.WarLauncher","1.0","158.18358728269868","172.59179364134934","184.1183564140406","186.4236701256935","139.22","< 0.01","304","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrHdWorkflowService.startCommunication.dwr","org.springframework.boot.loader.WarLauncher","1.0","158.0","158.0","158.0","158.0","158.00","< 0.01","1","0.00","0","0","5","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrContractInfoService.findContractDraftList.dwr","fawuorg.springframework.boot.loader.WarLauncher","0.9591836734693877","155.50480203067553","178.8782231947955","558.3145431923331","4040.1487921857115","246.63","< 0.01","49","0.00","0","1","0","Web请求"
"SpringController/${url.attachment}/${url.attachment.frmIndiDocs}","org.springframework.boot.loader.WarLauncher","0.4225721784776903","1540.270433413518","2885.944357203274","10501.276250942476","23887.609316054735","2936.62","< 0.01","381","0.00","0","134","6225","Web请求"
"URI/grcv5/wp/G_1_legalAssessManage/G_1_assessGroupEvaResult.htm","org.springframework.boot.loader.WarLauncher","1.0","154.0","154.0","154.0","154.0","154.00","< 0.01","1","0.00","0","0","0","Web请求"
"SpringController/${url.rest.prefix.flowmobileapi.v1}/process-drive/task-candidates (POST)","org.springframework.boot.loader.WarLauncher","1.0","152.04648971557617","173.8398199081421","191.27448096880107","206.85272254608572","121.20","< 0.01","86","0.00","0","0","86","Web请求"
"SpringController/contractCompliance/info/legalComplianceInfo","org.springframework.boot.loader.WarLauncher","1.0","15.60594706632653","16.408920599489797","17.05129947406905","43.328062143176794","16.86","< 0.01","51","0.00","0","0","0","Web请求"
"SpringController/contractCompliance/info/legalComplianceInfo","fawuorg.springframework.boot.loader.WarLauncher","1.0","15.5","16.25","16.849999867952786","16.969999973590557","15.92","< 0.01","13","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrOppositeService.getOppositeOtherInfo.dwr","fawuorg.springframework.boot.loader.WarLauncher","0.9666666666666667","15.357271634615385","16.535907451923077","657.1306266784668","657.8261257778795","58.80","< 0.01","15","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrOppositeService.getOppositeOtherInfo.dwr","org.springframework.boot.loader.WarLauncher","1.0","15.115931919642858","16.173897879464285","17.020270535988466","26.62477032840252","14.88","< 0.01","58","0.00","0","0","0","Web请求"
"URI/grcv5/user/product/contractPerform/editPerformFeedback.jsp","fawuorg.springframework.boot.loader.WarLauncher","1.0","15.0","15.0","15.0","15.0","15.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/wp/G_1_LegalKnowledge/G_1_LegalKnowledgeList14.htm","org.springframework.boot.loader.WarLauncher","1.0","15.0","15.0","15.0","15.0","15.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrCaseService.getBusInvolvedData.dwr","org.springframework.boot.loader.WarLauncher","1.0","15.0","15.0","15.0","15.0","15.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrUserGroupService.searchGroupUsers.dwr","fawuorg.springframework.boot.loader.WarLauncher","1.0","15.0","15.0","15.0","15.0","15.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrCaseService.isGatIsForeign.dwr","org.springframework.boot.loader.WarLauncher","1.0","15.0","15.0","15.0","15.0","15.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrCaseService.getAcceptingInstitutionType.dwr","org.springframework.boot.loader.WarLauncher","1.0","15.0","15.0","15.0","15.0","15.00","< 0.01","1","0.00","0","0","0","Web请求"
"SpringController/${url.rest.prefix.restapi.v1}/flow-form-model-relation/update-binding/{relId} (POST)","fawuorg.springframework.boot.loader.WarLauncher","1.0","15.0","15.0","15.0","15.0","15.00","< 0.01","1","0.00","0","0","0","Web请求"
"SpringController/${url.rest.prefix.flowmobileapi.v1}/process-drive/task-candidate-infos (POST)","org.springframework.boot.loader.WarLauncher","1.0","149.13512334608495","171.9992571379009","190.29056417135368","193.94882557804425","116.86","< 0.01","375","0.00","0","0","375","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrContractInfoService.copyContractInfo.dwr","org.springframework.boot.loader.WarLauncher","0.25","1477.8918800354004","11222.741464018822","28123.83348758427","28698.366868741054","10150.25","< 0.01","4","0.00","0","2","20","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrWorkflowService.getSuccessors.dwr","org.springframework.boot.loader.WarLauncher","1.0","146.11074086782094","172.70289570576435","193.9766160089623","280.5302280122414","104.36","< 0.01","182","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrWorkflowService.getCandidates.dwr","fawuorg.springframework.boot.loader.WarLauncher","1.0","145.18167808795798","171.6901971225081","192.89700961942816","272.8844192485724","107.92","< 0.01","237","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrWorkflowService.searchCandidates.dwr","org.springframework.boot.loader.WarLauncher","1.0","143.71646118164062","155.3582305908203","164.67164611816406","166.53432744723978","129.60","< 0.01","5","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrWorkflowService.getSuccessors.dwr","fawuorg.springframework.boot.loader.WarLauncher","0.9855072463768116","143.5318862915039","171.50844039916993","193.88967626115772","544.7281930772588","113.04","< 0.01","69","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrWorkflowService.getCandidateInfo.dwr","fawuorg.springframework.boot.loader.WarLauncher","1.0","143.2376606358891","170.3638308364733","192.0647687489513","240.88418266363442","103.17","< 0.01","189","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrWorkflowService.getCandidateInfo.dwr","org.springframework.boot.loader.WarLauncher","0.9990234375","142.7209716796875","170.4001904296875","192.5435641098395","290.8677425025539","101.18","< 0.01","512","0.00","0","0","0","Web请求"
"SpringController/${url.attachment}/${url.attachment.updateAttachValid} (POST)","fawuorg.springframework.boot.loader.WarLauncher","0.40784313725490196","1413.4709519312933","2561.119451197711","4890.898440492153","7329.419196894047","1692.84","< 0.01","255","0.00","0","84","0","Web请求"
"SpringController/${url.rest.prefix.flowmobileapi.v1}/task-form-process/pages/communication/{id}","fawuorg.springframework.boot.loader.WarLauncher","0.5","1411.0","1411.0","1411.0","1411.0","1411.00","< 0.01","1","0.00","0","0","1","Web请求"
"URI/grcv5/wp/G_1_legalServicesDemand/G_1_legalCompliance.htm","org.springframework.boot.loader.WarLauncher","1.0","141.16422526041666","152.58211263020834","161.71642051577473","163.54328410315495","134.52","< 0.01","52","0.00","0","0","0","Web请求"
"SpringController/serverapi/cj/rest/dataCenter/collectContract (POST)","org.springframework.boot.loader.WarLauncher","0.5","1408.4189100265503","1508.1689100265503","1580.8337704555397","1595.3667598659931","1371.00","< 0.01","3","0.00","0","0","12","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrContractInfoService.copyContractInfo.dwr","fawuorg.springframework.boot.loader.WarLauncher","0.0","14028.426830023527","18181.834147021174","21416.36631528911","22063.273520115385","14252.00","< 0.01","3","0.00","0","3","15","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrWorkflowService.getCandidates.dwr","org.springframework.boot.loader.WarLauncher","0.99836867862969","140.49511808244364","169.6499953283942","192.97389248052826","280.41424636915326","103.23","< 0.01","613","0.00","0","0","0","Web请求"
"URI/grcv5/wp/G_1_LawyerFees/G_1_LawyerJobStatistics.htm","org.springframework.boot.loader.WarLauncher","1.0","140.0","140.0","140.0","140.0","140.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/hdDwrTodoListService.findHdTodoList.dwr","fawuorg.springframework.boot.loader.WarLauncher","0.9928044928044928","14.95170680732484","30.42837150034851","170.81968964618372","628.1473747623202","45.81","0.02","2849","0.00","0","1","0","Web请求"
"URI/grcv5/wp/selector/oppositeSelector.htm","fawuorg.springframework.boot.loader.WarLauncher","1.0","14.772216796875","19.755615234375","29.3349597081542","30.666992761194706","17.03","< 0.01","31","0.00","0","0","0","Web请求"
"URI/grcv5/wp/contractUpdatePart/G_1_contractUpdateList.htm","org.springframework.boot.loader.WarLauncher","1.0","14.5","15.75","16.750000068119594","16.9500002179827","14.57","< 0.01","7","0.00","0","0","0","Web请求"
"URI/grcv5/wp/contractQuery/contractQueryList.htm","org.springframework.boot.loader.WarLauncher","1.0","14.36484375","16.105078125","18.664388020833332","19.732877974708874","14.13","< 0.01","55","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrProductCommonUtilsService.updatePersonOp.dwr","org.springframework.boot.loader.WarLauncher","1.0","14.23828125","16.3740234375","26.58867161348462","26.917734453454614","15.33","< 0.01","6","0.00","0","0","0","Web请求"
"SpringController/${url.attachment}/${url.attachment.deleteAttachment} (POST)","fawuorg.springframework.boot.loader.WarLauncher","1.0","14.23828125","28.83251953125","104.3741481306497","112.07483749464154","30.71","< 0.01","7","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrContractInfoService.findById.dwr","fawuorg.springframework.boot.loader.WarLauncher","1.0","14.199191939773508","15.798921960792725","17.078706073040983","46.591221034526825","14.83","< 0.01","1637","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrCommonFlowSettingService.getCurrentOrgFlowData.dwr","fawuorg.springframework.boot.loader.WarLauncher","1.0","14.054561491935484","15.753969254032258","18.36736325919628","168.96621151361614","18.00","< 0.01","37","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrCaseService.getAgentModeData.dwr","org.springframework.boot.loader.WarLauncher","1.0","14.0","14.0","14.0","14.0","14.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/wp/G_1_oppositeAccess/G_1_oppositeAccessList.htm","fawuorg.springframework.boot.loader.WarLauncher","1.0","14.0","14.0","14.0","14.0","14.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrNonLawsuitService.getBusinessUnit.dwr","org.springframework.boot.loader.WarLauncher","1.0","14.0","14.0","14.0","14.0","14.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrCaseService.getSubjectAccountForshow.dwr","org.springframework.boot.loader.WarLauncher","1.0","14.0","14.0","14.0","14.0","14.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/resources/PDF.js/web/cmaps/UniJIS-UCS2-H.bcmap","fawuorg.springframework.boot.loader.WarLauncher","1.0","14.0","14.0","14.0","14.0","14.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrCaseService.getIsInsStemDispute.dwr","org.springframework.boot.loader.WarLauncher","1.0","14.0","14.0","14.0","14.0","14.00","< 0.01","1","0.00","0","0","0","Web请求"
"SpringController/${url.rest.prefix.flowmobileapi.v1}/process-drive/task-candidate-infos (POST)","fawuorg.springframework.boot.loader.WarLauncher","1.0","138.2704809156515","152.63524045782574","164.12704616463031","166.4254121233283","108.29","< 0.01","182","0.00","0","0","182","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrContractInfoService.findContractDraftList.dwr","org.springframework.boot.loader.WarLauncher","0.9901960784313726","136.9544677734375","167.58901977539062","192.09666321007535","434.9750877718907","166.69","< 0.01","102","0.00","0","1","0","Web请求"
"URI/grcv5/wp/contractExecutePer/lasExecutePersonList.htm","org.springframework.boot.loader.WarLauncher","1.0","136.0","136.0","136.0","136.0","136.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrOppDockingService.oppositeDocking.dwr","fawuorg.springframework.boot.loader.WarLauncher","0.5","1355.0","1355.0","1355.0","1355.0","1355.00","< 0.01","1","0.00","0","0","0","Web请求"
"SpringController/${url.attachment}/${url.attachment.updateAttachValid} (POST)","org.springframework.boot.loader.WarLauncher","0.4013722126929674","1351.8431985613327","2079.934889201607","5232.956008694196","5960.990820643603","1602.50","< 0.01","583","0.00","0","156","0","Web请求"
"URI/grcv5/wp/G_1_legalServicesDemand/G_1_legalCompliance.htm","fawuorg.springframework.boot.loader.WarLauncher","1.0","135.2931241122159","140.14656205610794","144.02931267571296","144.80586332861674","125.21","< 0.01","14","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrOppDockingService.saveDockingTable.dwr","org.springframework.boot.loader.WarLauncher","1.0","133.0","134.5","135.69999980926514","135.94000005722046","133.00","< 0.01","3","0.00","0","0","0","Web请求"
"URI/grcv5/wp/contractView/viewContract.htm","fawuorg.springframework.boot.loader.WarLauncher","0.4681528662420382","1322.114857235893","1462.6722858538392","2146.6378054124825","4040.200119288442","1383.94","< 0.01","157","0.00","0","10","0","Web请求"
"SpringController/${url.rest.prefix.flowmobileapi.v1}/process-drive/task-candidate-roots (POST)","org.springframework.boot.loader.WarLauncher","1.0","132.74461890048667","147.87230945024334","159.9744602264073","162.39489204528147","102.53","< 0.01","111","0.00","0","0","111","Web请求"
"URI/grcv5/dwr/call/plaincall/flowDesignService.updateFlow.dwr","fawuorg.springframework.boot.loader.WarLauncher","0.5","1314.0","1314.0","1314.0","1314.0","1314.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrContractUpdateService.createUpdateWorkFlow.dwr","org.springframework.boot.loader.WarLauncher","0.4375","1313.6816711425781","1847.3648500442505","12944.29631197371","13862.45953602856","2810.75","< 0.01","8","0.00","0","1","40","Web请求"
"SpringController/${url.rest.prefix.flowmobileapi.v1}/process-drive/task-candidate-roots (POST)","fawuorg.springframework.boot.loader.WarLauncher","1.0","130.6101962002841","137.30509810014203","142.66101863142103","143.7322043853558","101.74","< 0.01","62","0.00","0","0","62","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrOppDockingService.saveDockingTable.dwr","fawuorg.springframework.boot.loader.WarLauncher","1.0","130.05975341796875","130.52987670898438","130.9059752820176","130.98119508629316","88.33","< 0.01","3","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrCommonFlowSettingService.getCurrentOrgFlowData.dwr","org.springframework.boot.loader.WarLauncher","1.0","13.970266544117647","15.729113051470588","18.687744140625","56.70404306799173","15.09","< 0.01","105","0.00","0","0","0","Web请求"
"URI/grcv5/wp/contractInfo/lasContractInfoList.htm","fawuorg.springframework.boot.loader.WarLauncher","1.0","13.66875","15.662109375","18.56015718728304","21.312034249305725","13.50","< 0.01","14","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrContractInfoService.findById.dwr","org.springframework.boot.loader.WarLauncher","1.0","13.521602033132531","15.445771366716867","16.985106554376074","41.14406168460846","13.54","0.02","4038","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/roleService.getOwnRoleListByGroupId.dwr","org.springframework.boot.loader.WarLauncher","1.0","13.2890625","15.662109375","18.54296875","19.708592638373375","14.10","< 0.01","10","0.00","0","0","0","Web请求"
"URI/grcv5/admin/home.jsp","org.springframework.boot.loader.WarLauncher","0.8888888888888888","13.09921875","15.662109375","18.13867224007845","18.82773408293724","13.11","< 0.01","9","11.11","1","0","7","Web请求"
"URI/grcv5/wp/selector/oppositeSelector.htm","org.springframework.boot.loader.WarLauncher","1.0","13.044102822580646","15.570249495967742","22.306640625","37.16193361580372","14.05","< 0.01","110","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrNonLawsuitService.getCaseStage.dwr","org.springframework.boot.loader.WarLauncher","1.0","13.0","13.0","13.0","13.0","13.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrCaseService.ourPosition.dwr","org.springframework.boot.loader.WarLauncher","1.0","13.0","13.0","13.0","13.0","13.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/secadmin/user_new/manager.jsp","org.springframework.boot.loader.WarLauncher","1.0","13.0","13.0","13.0","13.0","13.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/wp/contractView/viewContract.htm","org.springframework.boot.loader.WarLauncher","0.47897196261682246","1295.1653864603013","1451.5792649605862","2126.6288937414347","2994.7464871854095","1307.16","< 0.01","428","0.00","0","20","0","Web请求"
"URI/grcv5/resources/lib/hd/widget/indidocx/IndiDocX.exe","org.springframework.boot.loader.WarLauncher","0.9375","129.746337890625","194.6195068359375","494.95754708231834","525.3915184864891","185.00","< 0.01","8","0.00","0","0","0","Web请求"
"SpringController/${url.attachment}/${url.attachment.download}","org.springframework.boot.loader.WarLauncher","0.9344422700587084","127.13649776064116","214.1612196124968","1259.285911904808","5930.602684569365","345.84","< 0.01","511","0.00","0","19","1538","Web请求"
"URI/grcv5/dwr/call/plaincall/dwrAttentionService.createAttention.dwr","fawuorg.springframework.boot.loader.WarLauncher","1.0","127.0","127.0","127.0","127.0","127.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/wp/G_1_LegalKnowledge/G_1_LegalKnowledgeList11.htm","org.springframework.boot.loader.WarLauncher","1.0","125.0","125.0","125.0","125.0","125.00","< 0.01","1","0.00","0","0","0","Web请求"
"URI/grcv5/wp/lasContractSign/editLasContractSign.htm","fawuorg.springframework.boot.loader.WarLauncher","0.96","124.77057647705078","155.23222569056918","547.3673629760742","2603.209455013275","241.16","< 0.01","50","0.00","0","2","0","Web请求"
"SpringController/${url.rest.prefix.mobileapi.v1}/common-mobile/userInfos (POST)","fawuorg.springframework.boot.loader.WarLauncher","0.9945848375451264","123.47554909971339","229.82274116067325","305.9174630662892","488.25409319764003","171.62","< 0.01","277","0.00","0","0","277","Web请求"
"URI/grcv5/wp/lasContractSign/editLasContractSign.htm","org.springframework.boot.loader.WarLauncher","0.9695121951219512","123.11785452706474","147.58645935058593","430.5957702366868","2513.113582845639","202.44","< 0.01","82","0.00","0","2","0","Web请求"
"SpringController/${url.rest.prefix.flowmobileapi.v1}/task-form-process/inst-logs/{id}","org.springframework.boot.loader.WarLauncher","0.5272727272727272","1215.5125245218692","1362.7662444529326","1488.7342233657837","1584.1468777613627","1084.13","< 0.01","55","0.00","0","0","55","Web请求"
"SpringController/serverapi/v1/zg-tasks/getTaskForUias","fawuorg.springframework.boot.loader.WarLauncher","0.9973739495798319","120.6415524969611","125.46232874544165","129.31894900245257","175.64405212551355","137.02","0.01","1904","0.00","0","5","3808","Web请求"
"SpringController/${url.rest.prefix.mobileapi.v1}/common-mobile/userInfos (POST)","org.springframework.boot.loader.WarLauncher","0.9943181818181818","120.58319212147887","219.10805405370448","287.16044183429455","477.30607776506804","173.94","< 0.01","528","0.00","0","2","528","Web请求"
"SpringController/serverapi/v1/zg-tasks/getTaskForUias","org.springframework.boot.loader.WarLauncher","0.9986170866625691","120.27415789832007","125.41123684748011","129.52090031514734","179.97516579608447","127.22","0.02","3254","0.00","0","4","6508","Web请求"
